"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"609","09/15/2017","AQS",490353006,4,5.2,"ug/m3 LC",22,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"610","09/16/2017","AQS",490353006,4,7,"ug/m3 LC",29,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"611","09/17/2017","AQS",490353006,4,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"612","09/18/2017","AQS",490353006,4,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"613","09/19/2017","AQS",490353006,4,3.2,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"614","09/20/2017","AQS",490353006,4,3.5,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"615","09/21/2017","AQS",490353006,4,2.7,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"616","09/22/2017","AQS",490353006,4,2.7,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"617","09/23/2017","AQS",490353006,4,6.1,"ug/m3 LC",25,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"618","09/24/2017","AQS",490353006,4,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"619","09/25/2017","AQS",490353006,4,3.2,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"620","09/26/2017","AQS",490353006,4,5.8,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"621","09/27/2017","AQS",490353006,4,5.1,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"622","09/28/2017","AQS",490353006,4,4.2,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"623","09/29/2017","AQS",490353006,4,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"624","09/30/2017","AQS",490353006,4,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"625","10/01/2017","AQS",490353006,4,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"626","10/02/2017","AQS",490353006,4,2.1,"ug/m3 LC",9,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"627","10/03/2017","AQS",490353006,4,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"628","10/04/2017","AQS",490353006,4,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"629","10/05/2017","AQS",490353006,4,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"630","10/06/2017","AQS",490353006,4,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"631","10/07/2017","AQS",490353006,4,3.3,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"632","10/08/2017","AQS",490353006,4,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"633","10/09/2017","AQS",490353006,4,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"634","10/10/2017","AQS",490353006,4,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"635","10/11/2017","AQS",490353006,4,5,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"636","10/12/2017","AQS",490353006,4,11.5,"ug/m3 LC",48,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"637","10/13/2017","AQS",490353006,4,10.3,"ug/m3 LC",43,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"638","10/14/2017","AQS",490353006,4,4,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"639","10/15/2017","AQS",490353006,4,4.5,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"640","10/16/2017","AQS",490353006,4,7.7,"ug/m3 LC",32,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"641","10/17/2017","AQS",490353006,4,10.3,"ug/m3 LC",43,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"642","10/18/2017","AQS",490353006,4,10.4,"ug/m3 LC",43,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"643","10/19/2017","AQS",490353006,4,9.5,"ug/m3 LC",40,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"644","10/20/2017","AQS",490353006,4,7.6,"ug/m3 LC",32,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"645","10/21/2017","AQS",490353006,4,3.9,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"646","10/22/2017","AQS",490353006,4,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"647","10/23/2017","AQS",490353006,4,3.3,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"648","10/24/2017","AQS",490353006,4,5.3,"ug/m3 LC",22,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"649","10/25/2017","AQS",490353006,4,7.4,"ug/m3 LC",31,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"650","10/26/2017","AQS",490353006,4,8.1,"ug/m3 LC",34,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"651","10/27/2017","AQS",490353006,4,6.3,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"652","10/28/2017","AQS",490353006,4,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"653","10/29/2017","AQS",490353006,4,5,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"654","10/30/2017","AQS",490353006,4,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"655","10/31/2017","AQS",490353006,4,5.6,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"656","11/01/2017","AQS",490353006,4,6.6,"ug/m3 LC",28,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"657","11/02/2017","AQS",490353006,4,5.9,"ug/m3 LC",25,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"658","11/03/2017","AQS",490353006,4,4.3,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"659","11/04/2017","AQS",490353006,4,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"660","11/05/2017","AQS",490353006,4,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"661","11/06/2017","AQS",490353006,4,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"662","11/07/2017","AQS",490353006,4,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"663","11/08/2017","AQS",490353006,4,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"664","11/09/2017","AQS",490353006,4,11.5,"ug/m3 LC",48,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"665","11/10/2017","AQS",490353006,4,15.9,"ug/m3 LC",59,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"666","11/11/2017","AQS",490353006,4,6.8,"ug/m3 LC",28,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"667","11/12/2017","AQS",490353006,4,7.2,"ug/m3 LC",30,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"668","11/13/2017","AQS",490353006,4,12.4,"ug/m3 LC",52,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"669","11/14/2017","AQS",490353006,4,10,"ug/m3 LC",42,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"670","11/15/2017","AQS",490353006,4,4.6,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"671","11/16/2017","AQS",490353006,4,9.5,"ug/m3 LC",40,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"672","11/17/2017","AQS",490353006,4,4,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"673","11/18/2017","AQS",490353006,4,2.9,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"674","11/19/2017","AQS",490353006,4,7.4,"ug/m3 LC",31,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"675","11/20/2017","AQS",490353006,4,17.6,"ug/m3 LC",63,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"676","11/21/2017","AQS",490353006,4,15.7,"ug/m3 LC",59,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"677","11/22/2017","AQS",490353006,4,6.7,"ug/m3 LC",28,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"678","11/23/2017","AQS",490353006,4,6.4,"ug/m3 LC",27,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"679","11/24/2017","AQS",490353006,4,6.4,"ug/m3 LC",27,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"680","11/25/2017","AQS",490353006,4,5.8,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"681","11/26/2017","AQS",490353006,4,10.6,"ug/m3 LC",44,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"682","11/27/2017","AQS",490353006,4,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"683","11/28/2017","AQS",490353006,4,4.2,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"684","11/29/2017","AQS",490353006,4,10,"ug/m3 LC",42,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"685","11/30/2017","AQS",490353006,4,13.5,"ug/m3 LC",54,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"686","12/01/2017","AQS",490353006,4,17.4,"ug/m3 LC",62,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"687","12/02/2017","AQS",490353006,4,18,"ug/m3 LC",63,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"688","12/03/2017","AQS",490353006,4,8.1,"ug/m3 LC",34,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"689","12/04/2017","AQS",490353006,4,2.7,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"690","12/05/2017","AQS",490353006,4,4.1,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"691","12/06/2017","AQS",490353006,4,9.4,"ug/m3 LC",39,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"692","12/07/2017","AQS",490353006,4,9.2,"ug/m3 LC",38,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"693","12/08/2017","AQS",490353006,4,15.6,"ug/m3 LC",58,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"694","12/09/2017","AQS",490353006,4,17.7,"ug/m3 LC",63,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"695","12/10/2017","AQS",490353006,4,21.7,"ug/m3 LC",71,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"696","12/11/2017","AQS",490353006,4,41.9,"ug/m3 LC",117,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"697","12/12/2017","AQS",490353006,4,56.8,"ug/m3 LC",152,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"698","12/13/2017","AQS",490353006,4,46.8,"ug/m3 LC",129,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"699","12/14/2017","AQS",490353006,4,21.1,"ug/m3 LC",70,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"700","12/15/2017","AQS",490353006,4,20.4,"ug/m3 LC",68,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"701","12/16/2017","AQS",490353006,4,18.3,"ug/m3 LC",64,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"702","12/17/2017","AQS",490353006,4,4.5,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"703","12/18/2017","AQS",490353006,4,9.9,"ug/m3 LC",41,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"704","12/19/2017","AQS",490353006,4,10.4,"ug/m3 LC",43,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"705","12/20/2017","AQS",490353006,4,10.3,"ug/m3 LC",43,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"706","12/21/2017","AQS",490353006,4,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"707","12/22/2017","AQS",490353006,4,7.1,"ug/m3 LC",30,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"708","12/23/2017","AQS",490353006,4,5.5,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"709","12/24/2017","AQS",490353006,4,4.9,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"710","12/25/2017","AQS",490353006,4,25,"ug/m3 LC",78,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"711","12/26/2017","AQS",490353006,4,26,"ug/m3 LC",80,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"712","12/27/2017","AQS",490353006,4,21.7,"ug/m3 LC",71,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"713","12/28/2017","AQS",490353006,4,22.8,"ug/m3 LC",74,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"714","12/29/2017","AQS",490353006,4,25.5,"ug/m3 LC",79,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"715","12/30/2017","AQS",490353006,4,9.6,"ug/m3 LC",40,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"716","12/31/2017","AQS",490353006,4,9.4,"ug/m3 LC",39,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"717","01/01/2017","AQS",490353006,5,32.6,"ug/m3 LC",94,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"718","01/02/2017","AQS",490353006,5,11.8,"ug/m3 LC",49,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"719","01/03/2017","AQS",490353006,5,13.6,"ug/m3 LC",54,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"720","01/04/2017","AQS",490353006,5,8.2,"ug/m3 LC",34,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"721","01/05/2017","AQS",490353006,5,5.4,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"722","01/06/2017","AQS",490353006,5,13.2,"ug/m3 LC",53,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"723","01/07/2017","AQS",490353006,5,36.7,"ug/m3 LC",104,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"724","01/08/2017","AQS",490353006,5,26.1,"ug/m3 LC",80,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"725","01/09/2017","AQS",490353006,5,1.8,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"726","01/12/2017","AQS",490353006,5,11.6,"ug/m3 LC",48,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"727","01/13/2017","AQS",490353006,5,16.1,"ug/m3 LC",59,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"728","01/14/2017","AQS",490353006,5,19.9,"ug/m3 LC",67,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"729","01/15/2017","AQS",490353006,5,17.8,"ug/m3 LC",63,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"730","01/16/2017","AQS",490353006,5,18.7,"ug/m3 LC",65,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"731","01/17/2017","AQS",490353006,5,27.1,"ug/m3 LC",83,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"732","01/18/2017","AQS",490353006,5,36.2,"ug/m3 LC",103,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"733","01/19/2017","AQS",490353006,5,35.6,"ug/m3 LC",101,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"734","01/20/2017","AQS",490353006,5,15.9,"ug/m3 LC",59,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
